|    Run:Fill |             SelectedLS |     Recorded |        HLTpath(Presc) |           L1bit(Presc) |    Effective |
-----------------------------------------------------------------------------------------------------------------------
| 191202:2511 |       [1-64], [66-68], |   7.020(/pb) |     HLT_PFJet40_v4(2) |  L1_SingleJet16(20000) | 175.495(/ub) |
|             |    [87-105], [108-114] |              |                       |                        |              |
| 191226:2513 |     [77-78], [81-831], |  91.581(/pb) |     HLT_PFJet40_v4(2) |  L1_SingleJet16(20000) |   2.290(/nb) |
|             |            [833-1454], |              |                       |                        |              |
|             |           [1456-1466], |              |                       |                        |              |
|             |           [1469-1507], |              |                       |                        |              |
|             |            [1510-1686] |              |                       |                        |              |
| 191247:2514 |    [1-153], [156-280], |  68.994(/pb) |     HLT_PFJet40_v4(2) |  L1_SingleJet16(20000) |   1.725(/nb) |
|             |  [283-606], [608-620], |              |                       |                        |              |
|             |  [622-818], [821-834], |              |                       |                        |              |
|             |            [837-1031], |              |                       |                        |              |
|             |           [1034-1046], |              |                       |                        |              |
|             |           [1049-1140], |              |                       |                        |              |
|             |           [1143-1187], |              |                       |                        |              |
|             |           [1190-1214], |              |                       |                        |              |
|             |            [1217-1224] |              |                       |                        |              |
| 191248:2514 |                [1-103] |   4.311(/pb) |     HLT_PFJet40_v4(2) |  L1_SingleJet16(20000) | 107.763(/ub) |
| 191264:2515 |     [59-79], [82-152], |  11.205(/pb) |     HLT_PFJet40_v4(2) | L1_SingleJet16(20000,4 | 158.275(/ub) |
|             |              [155-186] |              |                       |                  0000) |              |
| 191271:2516 |    [56-223], [225-363] |  26.217(/pb) |     HLT_PFJet40_v4(2) |  L1_SingleJet16(40000) | 327.712(/ub) |
| 191276:2516 |                 [1-16] | 923.369(/nb) |     HLT_PFJet40_v4(2) |  L1_SingleJet16(40000) |  11.542(/ub) |
| 191277:2516 |      [1-28], [30-164], |  52.522(/pb) |     HLT_PFJet40_v4(2) |  L1_SingleJet16(40000) | 656.521(/ub) |
|             |  [167-253], [255-457], |              |                       |                        |              |
|             |  [460-535], [537-576], |              |                       |                        |              |
|             |  [579-775], [778-811], |              |                       |                        |              |
|             |              [813-849] |              |                       |                        |              |
| 191367:2520 |                  [1-2] | 918.608(/ub) |     HLT_PFJet40_v4(2) |  L1_SingleJet16(40000) |  11.483(/mb) |
| 191411:2523 |                 [1-23] |   1.087(/nb) |     HLT_PFJet40_v4(2) |  L1_SingleJet16(40000) |  13.593(/mb) |
| 191695:2533 |                  [1-1] |  12.172(/nb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) | 121.722(/mb) |
| 191718:2534 |      [43-95], [98-207] |  16.507(/pb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) | 165.065(/ub) |
| 191720:2534 |         [1-1], [3-15], |  12.331(/pb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) | 123.307(/ub) |
|             |               [17-181] |              |                       |                        |              |
| 191721:2534 |         [1-1], [3-34], |  10.237(/pb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) | 102.373(/ub) |
|             |    [36-183], [186-189] |              |                       |                        |              |
| 191726:2534 |                 [1-13] | 503.020(/nb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) |   5.030(/ub) |
| 191810:2535 |      [15-15], [22-49], |   7.630(/pb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) |  76.301(/ub) |
|             |                [52-92] |              |                       |                        |              |
| 191830:2536 |   [54-242], [245-301], |  37.212(/pb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) | 372.123(/ub) |
|             |              [304-393] |              |                       |                        |              |
| 191833:2536 |         [1-1], [3-103] |   9.407(/pb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) |  94.065(/ub) |
| 191834:2536 |       [1-30], [33-74], |  29.152(/pb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) | 291.517(/ub) |
|             |    [77-299], [302-352] |              |                       |                        |              |
| 191837:2536 |       [1-44], [47-53], |   4.371(/pb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) |  43.709(/ub) |
|             |                [56-65] |              |                       |                        |              |
| 191856:2536 |                [1-133] |   8.493(/pb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) |  84.926(/ub) |
| 191859:2536 |       [1-28], [31-126] |   7.247(/pb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) |  72.472(/ub) |
| 193093:2576 |                 [1-33] |  72.788(/nb) |  HLT_PFJet40_v5(2,27) | L1_SingleJet16(50000,1 |   1.870(/ub) |
|             |                        |              |                       |                   109) |              |
| 193123:2580 |                 [1-27] | 535.879(/nb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(15000) |  17.863(/ub) |
| 193124:2580 |                 [1-52] |   1.027(/pb) |     HLT_PFJet40_v5(2) | L1_SingleJet16(50000,1 |  30.973(/ub) |
|             |                        |              |                       |                  5000) |              |
| 193192:2583 |                [58-86] |   1.697(/pb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) |  16.969(/ub) |
| 193193:2583 | [1-6], [8-8], [11-83], |  23.562(/pb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) | 235.619(/ub) |
|             |   [86-120], [122-160], |              |                       |                        |              |
|             |  [162-274], [276-495], |              |                       |                        |              |
|             |              [497-503] |              |                       |                        |              |
| 193207:2584 |               [54-165] |   6.753(/pb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) |  67.527(/ub) |
| 193334:2587 |               [29-172] |   8.867(/pb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) |  88.674(/ub) |
| 193336:2587 |    [1-264], [267-492], |  42.643(/pb) |     HLT_PFJet40_v5(2) | L1_SingleJet16(50000,2 | 620.616(/ub) |
|             |  [495-684], [687-729], |              |                       |                  0000) |              |
|             |              [732-943] |              |                       |                        |              |
| 193541:2590 |   [77-101], [103-413], |  26.363(/pb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) | 263.626(/ub) |
|             |   [416-575], [578-616] |              |                       |                        |              |
| 193556:2591 |                [41-83] |   3.193(/pb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) |  31.930(/ub) |
| 193557:2591 |                 [1-82] |   5.555(/pb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) |  55.551(/ub) |
| 193575:2593 |   [48-173], [176-349], |  39.507(/pb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) | 395.067(/ub) |
|             |  [351-394], [397-415], |              |                       |                        |              |
|             |   [417-658], [660-749] |              |                       |                        |              |
| 193621:2596 |   [60-570], [573-769], |  88.500(/pb) |     HLT_PFJet40_v5(2) |  L1_SingleJet16(50000) | 884.998(/ub) |
|             | [772-976], [979-1053], |              |                       |                        |              |
|             |           [1056-1137], |              |                       |                        |              |
|             |           [1139-1193], |              |                       |                        |              |
|             |           [1195-1371], |              |                       |                        |              |
|             |            [1373-1654] |              |                       |                        |              |
| 193834:2605 |                 [1-35] | 986.846(/nb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |   4.934(/ub) |
| 193835:2605 |        [1-20], [22-26] | 645.087(/nb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |   3.225(/ub) |
| 193836:2605 |                  [1-2] |  54.007(/nb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 270.036(/mb) |
| 193998:2616 |    [66-113], [115-278] |  19.073(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |  95.363(/ub) |
| 193999:2616 |                 [1-45] |   3.623(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |  18.113(/ub) |
| 194027:2617 |               [57-113] |   5.184(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) |  25.922(/ub) |
| 194050:2621 |   [53-113], [116-273], | 108.979(/pb) |     HLT_PFJet40_v5(4) |  L1_SingleJet16(50000) | 544.894(/ub) |
